created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,tweet_ids,account_type
Sun Apr 18 21:04:49 +0000 2010,False,False,,408,4,15,False,134577697,nl,,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1265675164/DSC_0029_normal.JPG,Fritzi_163,596,False,134577697,bot
Wed Jun 21 01:08:34 +0000 2017,True,False,,38,1,0,False,877332379374833666,en,,,http://pbs.twimg.com/profile_images/877336581128040448/1n8_k4KH_normal.jpg,sangpqbvfsfwc11,279,False,877332379374833666,bot
Tue Nov 25 17:32:10 +0000 2014,True,False,Beautiful loser 🇧🇮🇰🇪,268092,902,762,True,2892279070,en,South London/Birmingham,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1077927369086828544/Wqo8YUtJ_normal.jpg,songole97,20496,False,2892279070,human
Wed Jun 21 07:21:02 +0000 2017,True,False,,5,0,0,False,877426113789788160,en,,,http://pbs.twimg.com/profile_images/877429029598617600/4S-vfTTT_normal.jpg,zywmojtqlwtgvo1,101,False,877426113789788160,bot
Thu Jan 28 09:45:50 +0000 2010,True,False,Never Give up~!!,922,94,93,True,109214615,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/425913634930188288/yGMsrerR_normal.jpeg,guitarzeus,2355,False,109214615,human
Wed Jul 16 20:42:42 +0000 2008,False,False,"Commercial Real Estate, Tennis, Cycling, Husband, Dad.",5551,2451,2369,False,15459455,en,"St. Louis, MO",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/977260462092857344/qAY9SiSU_normal.jpg,retailbroker,26620,False,15459455,human
Thu Jun 25 09:00:39 +0000 2009,False,False,"I am who I am, you approval is not needed! ✨ A Wife @Beurick",2512,480,333,True,50595800,en,Indonesia / Bandung,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/706710641399111682/GEGCS3nQ_normal.jpg,dewiesumarga,23067,False,50595800,bot
Fri Oct 05 06:58:34 +0000 2012,True,False,Dream manfully and nobly; and thy dreams shall be prophets.,2244,1,130,False,862643035,en,"Saint Albans, United States",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2682487397/85f09c5fc0ad97bc7bea1341057c78ed_normal.jpeg,jeanetteja55n48,2248,False,862643035,bot
Sat Jul 31 20:25:39 +0000 2010,False,False,21🍕 hhxtrap,9994,608,548,True,173233772,es,"Córdoba, Argentina",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1076619565919059970/HK_oOW6Q_normal.jpg,Luarcuri_,23829,False,173233772,human
Sat May 10 22:36:52 +0000 2014,True,False,,170,1,0,False,2539854117,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/881609506777464833/kfbqR7NB_normal.jpg,psicocarpintero,193,False,2539854117,bot
Tue Mar 17 16:29:17 +0000 2009,False,False,,1981,77,871,True,24907585,en,,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/902951172797059072/YDCzxy9e_normal.jpg,msknharris75,2557,False,24907585,bot
Wed Feb 08 21:11:16 +0000 2017,True,False,It is considered poor judgement to attempt to traverse a chasmin two leaps. Day trading making money.,70,24,19,False,829437465505193985,en,IApolis,,http://pbs.twimg.com/profile_images/837398504247083013/Eb60v9Q8_normal.jpg,Oj1bPJgokix0cTC,805,False,829437465505193985,bot
Thu Nov 24 23:46:40 +0000 2011,True,False,Rylie 🤱🏻 Makeup 💄,2258,73,177,True,420691869,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/979405396761829376/aIieHHUp_normal.jpg,GabrielleeRose,3562,False,420691869,bot
Sun Aug 06 22:27:03 +0000 2017,True,False,"Я  домшняя,некурю,не пью,люблю готовить,убираться,добая,заботливая!",123,0,0,False,894323963081273344,en,,,http://pbs.twimg.com/profile_images/894337054665883648/bboKAOA3_normal.jpg,rtwpelozw2076,197,False,894323963081273344,human
Sat Jul 28 06:37:37 +0000 2012,False,False,"Estoy tratando de ser encontrada en un mar de gente.

30/04/2014. 1D
23/03/2017. JB
08/09/2017. 5SOS",8364,345,0,True,721653733,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/859105904372920320/9OAbj8fs_normal.jpg,SoFiNoemi1D,7802,False,721653733,bot
Thu Oct 06 02:47:46 +0000 2011,True,False,16/11,2301,23,32,True,385765283,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/779568281594109952/tsKBS6AB_normal.jpg,oscarvalencia18,3142,False,385765283,bot
Sat May 21 19:54:30 +0000 2011,True,False,"Consultora en Gestión Empresarial, me encanta la política y me apasiona mi familia.",3073,1187,737,False,302807008,es,"Bogotá, Colombia",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/892457641087295489/lh4PYmWN_normal.jpg,SandraSerpa1,5900,False,302807008,bot
Wed Jun 24 17:41:40 +0000 2009,False,False,"If we cease to believe in love, why would we want to live?",2761,242,102,False,50375247,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/941778047010820096/VM8ZVLm3_normal.jpg,gaabdias,21009,False,50375247,bot
Sun Jun 12 17:50:26 +0000 2011,True,False,,429,2,0,False,315937208,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1392937960/aDbTB080_normal,XXXRATEDONELOVE,697,False,315937208,human
Fri Nov 11 11:23:35 +0000 2016,True,False,Tac e IT,388,2,0,False,797037048137805824,en,,,http://pbs.twimg.com/profile_images/797038677297766400/Ibmg6kzs_normal.jpg,motes_lisa,798,False,797037048137805824,human
Sun Sep 04 15:45:28 +0000 2016,True,False,"Earth after dark. Bringing you al he sickest clubs, bars, and parties so yo can never sleep.",88,0,0,False,772460577868374021,en,,,http://pbs.twimg.com/profile_images/772462334522626049/wFkeZq28_normal.jpg,Ranger_Wilhelmi,177,False,772460577868374021,human
Tue Aug 16 01:32:06 +0000 2011,True,False,"I'm STRING,MINOZ,E.L.F,VIP,HOTTEST...L.o.v.e LMH & Sj-M[ HenryLau] »Sometimes no expectations is the best expectation«",369,61,1438,True,355888464,en,♥HenryLau's Heart♥,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3732601018/6bcf5d53a57cf2d950e98c7ae89bb9a4_normal.jpeg,santyxie,1448,False,355888464,human
Thu Aug 06 00:31:13 +0000 2009,True,False,,387,24,76,False,63310752,pt,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/596060440385425408/Ngp_oe7e_normal.jpg,asanett,626,False,63310752,bot
Fri Sep 30 00:25:15 +0000 2011,True,False,,998,11,44,True,382393534,en,SouthWest Florida,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/475817258070327296/sbYvfG3p_normal.jpeg,GlamourousHair,1937,False,382393534,bot
Sun Feb 19 18:21:13 +0000 2017,True,False,?,803,118,441,False,833380934753906695,es,,,http://pbs.twimg.com/profile_images/1089252509359628288/qAoYm-tD_normal.jpg,alondraml01,586,False,833380934753906695,human
Fri Dec 18 07:44:37 +0000 2009,False,False,One day your life will flash before your eyes. Make sure its worth watching.,1361,27,152,False,97615791,en,Denver CO,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/580375981/IMG_0485_normal.JPG,KmZ21,1470,False,97615791,bot
Wed May 27 18:04:28 +0000 2009,True,False,Mother of 4 beautiful daughters!,92,41,0,True,42938533,en,Eau Claire WI,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2857201205/36e51cbee128cd0144073d3f9ce967ca_normal.jpeg,amf1326,663,False,42938533,human
Fri Oct 05 06:07:48 +0000 2012,False,False,Jordan 11 Breds before the release date?? Check my Bio,2222,0,0,False,862597225,en,,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/2682393218/60d5facd3c8a628cc8be207f32ed4205_normal.jpeg,annissabl74m85o,2246,False,862597225,bot
Thu Apr 16 19:22:36 +0000 2009,False,False,"Free Spirit, Stoner, Aspiring Photographer. #HEATNATION #FinsUp NCAT  ig ➡️ @de_set_wai",20991,877,921,True,32119834,en,"Miami, FL",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1106338554635042816/WRBGEC48_normal.jpg,Stoney__Sean,35083,False,32119834,human
Mon May 30 05:12:06 +0000 2011,True,False,,1453,4,0,False,307720939,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1375048477/image_normal.jpg,chacaloso09,2122,False,307720939,bot
Tue Oct 21 22:23:26 +0000 2014,True,False,Bitcoin&litecoin&Ethereum,888,176,532,False,2869565250,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/803693245071052800/RuHslRv7_normal.jpg,dejesusp97,1258,False,2869565250,human
Thu Mar 09 19:46:45 +0000 2017,True,True,Investools student & attorney in New York,6494,36,15,False,839925441347452928,en,"New York, USA",,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,WeiChen05082016,4700,False,839925441347452928,bot
Tue Feb 08 17:46:15 +0000 2011,False,False,,2308,30,36,False,249255017,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2653447847/a24a39da572606dd503d0a151c056f10_normal.jpeg,brianvanr,3984,False,249255017,bot
Mon Dec 29 20:16:08 +0000 2014,False,False,,10328,544,487,True,2950897231,en,Houston,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1110040640274993157/R8M_T4WD_normal.jpg,melyxxo,10978,False,2950897231,human
Wed May 29 22:26:14 +0000 2013,True,False,"Vice President, Finance and Business Services. Jazz Aviation LP",561,11,106,True,1468404715,en,"Hammonds Plains, NS",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/592322766361206784/NRFwu4my_normal.jpg,gosbornepatsfan,798,False,1468404715,bot
Sun Dec 16 02:04:51 +0000 2012,True,False,"No rest until this lopsided  government vanishes. progressive... Peace be on 🌍mama,  cook, an A's Hogs, Raiders,  Warriors 
Love music.",3886,1348,2196,True,1014308083,en,Earth,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/957054675856932864/TX5TCpLu_normal.jpg,Latonnasands,4301,False,1014308083,bot
Sun Jan 10 20:26:03 +0000 2010,True,False,"this twitter means a lot to me,",2249,7,31,False,103657931,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2070095853/i_20love_20this_20so_20much__normal.jpg,ell0biebs,3059,False,103657931,bot
Sat Jan 02 01:01:10 +0000 2010,True,False,,1304,6,16,True,101099534,en,china.beijing,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3103667031/0b85985718d811c910e801753acaec03_normal.jpeg,xmfy,1862,False,101099534,bot
Thu Jun 04 21:04:09 +0000 2009,False,False,,1072,55,252,True,44721362,en,Birmingham,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/520320820/gemzy_normal.jpg,GemmaJonesBirch,2016,False,44721362,human
Tue Sep 11 21:14:35 +0000 2012,False,False,"urbanite; native of the most powerful, sleepy, southern town, dc sports lover, bbq dabbler;",302,220,2402,True,818198190,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2649860309/57291d30932ed7dae0ec79e5b33192b6_normal.jpeg,HolmanJf,367,False,818198190,human
Wed Jun 21 01:34:26 +0000 2017,True,False,مُزيف كـ أنشودة علىفم أبكم | ماولة إفاقه,24,0,0,False,877338891602206720,en,,,http://pbs.twimg.com/profile_images/881434399811809281/BRZbCrr3_normal.jpg,whlgdcrbfn1564,252,False,877338891602206720,bot
Mon May 07 10:08:27 +0000 2012,True,False,"make up artist and counseling student.. loves clubbing, ibiza and festivals x",1837,6,0,False,573496832,en,bromley uk ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2198538651/ONE_TO_USE_ON_THIS_THING_normal.JPG,Liznewman1Liz,2624,False,573496832,bot
Sat Jun 30 19:12:25 +0000 2012,True,False,,2122,15,0,False,623061989,en,england,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2442242154/image_normal.jpg,WinderEmma,3072,False,623061989,bot
Sat Dec 17 14:17:04 +0000 2011,True,False,tam bağımsız tam 35,1356,42,372,False,439219339,tr,izmir,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1041441711715696640/fYGYkv29_normal.jpg,kemal_akgulhotm,1830,False,439219339,bot
Tue Nov 03 11:10:37 +0000 2015,True,False,Kidrauhl followed me (8/03/15) Dreams come true 16/03/13-12/04/14-13/06/14. Leer y otras maravillas.JB-You give me purpose-Farmederías Parabatai:@Noem_Carrasco,5304,21,46,False,4112258113,en,Idris (Canary Island),http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/769077083272347648/PHEcLD7I_normal.jpg,KearseSherrie,5336,False,4112258113,bot
Mon Mar 16 04:24:10 +0000 2009,False,False,Hi😊. Sn: Candin13 Ig:love.candi_,432,407,405,True,24649385,en,"Washington, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1117327712119431168/t3urIzIw_normal.jpg,Candi_Latrice,26545,False,24649385,human
Thu Oct 11 01:21:23 +0000 2012,True,False,FUCK12 30 boyz,313,19,0,False,872785250,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/449381735654907904/zAxa76o__normal.jpeg,28idontevenno,669,False,872785250,human
Thu Jul 29 08:59:29 +0000 2010,False,False,Infinite Playlist,109417,596,676,True,172274063,en,Texas,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1099951455845388288/NcOqv8TR_normal.jpg,Rod12_13,8219,False,172274063,bot
Thu Oct 10 09:06:38 +0000 2013,True,False,,5,662,169,False,1951235820,de,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000574969394/ada0360e8e16afb49567b0eab1a259aa_normal.png,mawerner01,55673,False,1951235820,human
Fri Aug 19 22:14:15 +0000 2011,False,False,"Sem sacrifício,não ha vitória...",2453,35,140,False,358421011,pt,Brasil/E.S/Serra...,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1128386187524288512/ntIuoL_E_normal.jpg,BielGrc,3479,False,358421011,bot
Wed Jul 28 00:47:28 +0000 2010,False,False,"❤HOTTEST~Love Leslie Cheung❤Can speak Chinese, English, Korean and a little Japanese...성균관  교환학생입니다",1309,5,37,True,171718316,en,China and South Korea,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1296915752/a61a80f83d7f7f62252df2cc_normal.jpg,polaris1989,1837,False,171718316,bot
Thu Jul 21 00:45:56 +0000 2011,False,False,I'm Me so who's you... Follow me on IG: @See_umlivinright_,6010,800,1982,True,339373693,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/510523401480699905/_UEUl88i_normal.jpeg,TheyKnowIGotIt,19199,False,339373693,human
Sun May 24 00:37:52 +0000 2015,True,False,Self-appointed Geek,700,0,4,False,3224677178,en,"California, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/729197671672479744/E5wkZwD2_normal.jpg,d14fc697617f48a,953,False,3224677178,bot
Thu Apr 14 22:29:45 +0000 2016,True,False,"Opinionated, EX-liberal, loves the capital markets, trading options, fast cars, being single, realizing my potential, winning & philanthropy. Dislikes haters!",59941,448,198,False,720740855557058565,en,,,http://pbs.twimg.com/profile_images/1123021188957999104/WKC88OuW_normal.jpg,KLRTRDR,61376,False,720740855557058565,human
Thu Feb 25 04:23:50 +0000 2010,False,False,51 hiv/aids have had 2 strokes have hep-b,2396,19,46,True,117297616,en,coldspring texas,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/1479829813/face_normal.JPG,beannerbutt,3364,False,117297616,bot
Wed Mar 06 04:00:07 +0000 2013,False,False,1of1,23817,287,190,False,1245222193,en,"Dallas,TX",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1113506508472508416/gFuUuNON_normal.jpg,brittneyalc,21800,False,1245222193,human
Wed Aug 21 21:47:37 +0000 2013,False,False,A barstool intellectual with a Master's degree in small talk,44401,332,222,True,1689312884,en,"Hacienda Heights, CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1121674383716519938/2bYWe2A5_normal.jpg,Chamakayyyy,21681,False,1689312884,human
Mon Jan 09 09:19:43 +0000 2012,False,False,Humanitarian,213,20,304,True,459119703,en,Bangalore/INDIA,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/860734361909506048/KNzFtU89_normal.jpg,Suryaknth,308,False,459119703,human
Sun Apr 11 04:24:10 +0000 2010,True,False,,2199,26,0,False,131727592,en,"Pasadena, MD",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/821436275177693185/WQclHpu-_normal.jpg,Tabbyfolks,3210,False,131727592,bot
Mon May 06 14:27:01 +0000 2013,True,False,Taylor Gang Or Die #TGOD 🐘🦋💚,680,479,184,True,1407876764,en,Hidden Leaf Village,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1129226650267181056/h5EkAd4__normal.jpg,AlexKhalifa412,28672,False,1407876764,bot
Tue Jun 03 02:09:48 +0000 2014,True,False,,7209,275,323,False,2542571682,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/843844062994202624/ZN0YvGMo_normal.jpg,xo_nigga,7714,False,2542571682,bot
Fri Jan 28 02:33:18 +0000 2011,False,True,,1235,12,56,False,243912161,en,,http://abs.twimg.com/images/themes/theme9/bg.gif,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,santyhipol,1698,False,243912161,bot
Tue Apr 04 20:31:17 +0000 2017,True,False,Trading stocks investing. Only someone with nothing to be sorry forsmiles back at the rear of an elephant.,28,1,21,False,849358733092237312,en,San Francisco,,http://pbs.twimg.com/profile_images/855307998339543041/Nj-WnCPG_normal.jpg,TK01qmSnMvXcri9,193,False,849358733092237312,bot
Wed Jan 11 22:54:01 +0000 2012,False,False,"Bad Barbie Sorority, Inc. is a multi-cultural, non-collegiate sisterhood with the purpose of uplifting encouraging and empowering the plus size woman.",2311,218,548,True,461556655,en,Virginia,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/898224563565330433/V1rkfG9H_normal.jpg,Bad_Barbies,5268,False,461556655,bot
Tue Jun 14 13:58:15 +0000 2011,False,False,amosc: mikey36107,4592,241,317,True,317135902,en,,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/1060265636247601156/MQ-bF9bD_normal.jpg,MikeyAlicea,8910,False,317135902,human
Thu Dec 05 12:06:41 +0000 2013,True,False,,930,55,207,True,2231383717,en-gb,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/596201615478034432/S-UcA7fc_normal.jpg,ShaanBihani,1346,False,2231383717,bot
Fri Jun 05 20:18:27 +0000 2015,True,False,C400 lil bitch,9674,307,218,True,3237253502,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1097072137494503424/GYOUsz8U_normal.jpg,tonyblanks_,5849,False,3237253502,human
Tue Jul 03 16:39:45 +0000 2012,False,False,Be The Best Like The Rest . Yess !! I can . In Sha Allah..,459,520,0,True,625773801,en,"k0ta k!naBaLu,sAbaH,maLays!A..",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/622629030701854720/WQS1OUGE_normal.jpg,nurfasha222,2372,False,625773801,human
Fri Oct 05 06:54:58 +0000 2012,True,False,I am not afraid of death; I just don't want to be there when it happens.,2244,0,147,False,862639351,en,"Fort Mitchell, United States",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2682480164/8e891026fa57e9132708f0b683fee21b_normal.jpeg,milziemi85k19q,2252,False,862639351,bot
Sat Jun 10 18:34:10 +0000 2017,True,False,,196,10,92,False,873609249116626944,en,"North Andover, MA",,http://pbs.twimg.com/profile_images/883375865517813760/Uj6iD0HK_normal.jpg,SergioM55664412,246,False,873609249116626944,human
Thu Sep 01 02:10:38 +0000 2011,True,False,,1107,205,354,False,365818269,en,Louisiana,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/855579870331625472/uqJkwFL6_normal.jpg,VongolaSkyX,3078,False,365818269,human
Sat Apr 23 21:53:28 +0000 2011,False,False,"A vida é prazeirosa, mas só se sabemos curti-la. Se fazemos isso, sempre teremos saudade.",11,67,0,False,286878320,pt,,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1517655002/pro_perfil_normal.jpg,PedroBiodiesel,126,False,286878320,human
Sat Nov 13 23:55:24 +0000 2010,True,False,,1180,34,142,False,215449377,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/426469550184747008/84yRCBaw_normal.jpeg,uurek,1524,False,215449377,bot
Wed Jun 21 00:38:40 +0000 2017,True,False,عشقي اهلال.,26,0,0,False,877324856227905536,en,,,http://pbs.twimg.com/profile_images/879679900315209729/00EqlkRX_normal.jpg,tjqzyibcsgr1602,240,False,877324856227905536,bot
Wed Mar 07 11:11:21 +0000 2012,False,False,,2086,48,0,True,517478622,id,jakarta,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/691697779886788608/tdtyZINC_normal.jpg,khodriashovic,5678,False,517478622,bot
Mon May 09 18:38:39 +0000 2011,False,False,,225,6,0,False,295826050,en,"Whitefish, MT",http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1346019581/Logo_Only_normal.jpg,TatePastor,360,False,295826050,bot
Sat Feb 21 18:51:37 +0000 2015,False,False,Makeup lover | #jeffreestar |fiction and fantasy | #Cumberbiatch | #Sherlock | #potterhead | #lotr | #GoT | #emmawatson |,4268,19,164,False,3050376297,fi,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/666211136648429568/vP48WUp6_normal.jpg,hen_riikka,3562,False,3050376297,bot
Wed Mar 12 18:21:16 +0000 2014,True,False,I hate when GIRLS die,32398,1079,527,True,2405463557,en,tx,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1102823861484179456/gLt9wVtI_normal.jpg,_a1vxxa,9383,False,2405463557,human
Wed Jun 21 03:14:22 +0000 2017,True,False,,18,2,0,False,877364038413541377,en,,,http://pbs.twimg.com/profile_images/877367766701015041/OPAvbzrk_normal.jpg,hsjncbtn204,160,False,877364038413541377,bot
Fri Aug 06 03:40:23 +0000 2010,False,False,,2395,17,46,False,175264654,en,MA,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1245781549/image_normal.jpg,m0niquex3x3,3312,False,175264654,bot
Tue Feb 11 20:42:15 +0000 2014,True,False,чич,2000,36,32,True,2339050652,ru,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/787379512908582912/53nHtI1j_normal.jpg,revoyl,325,False,2339050652,human
Sun Nov 03 01:03:15 +0000 2013,True,False,,293,192,483,True,2165653659,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/664473132049309696/nBCvxNWX_normal.jpg,hitchcock7041,28385,False,2165653659,bot
Wed May 06 20:26:39 +0000 2009,False,False,,2309,44,75,False,38267994,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/858708955664723968/iTHNzPUS_normal.jpg,kayla22893,3375,False,38267994,bot
Sun Jul 19 11:37:54 +0000 2009,False,False,^^,27,142,0,False,58179451,en,brasil,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/1173646733/heuud_normal.JPG,Heniboneca,2174,False,58179451,human
Mon Nov 07 19:26:00 +0000 2011,True,False,,1033,21,61,True,407194703,en,"Cambridge, Ohio",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/774623500803960832/ubf6H0Jp_normal.jpg,VickiDossSmith,1516,False,407194703,bot
Thu Feb 12 14:37:32 +0000 2009,True,False,mild mannered me got sucked into the internet back in the 90's. Now I'm just your friendly neighborhood freakazoid.,2148,108,649,True,20681625,en,St. Paul,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/618716745654611968/cX2WUFdk_normal.jpg,philprentice,3571,False,20681625,bot
Fri Jan 21 16:33:18 +0000 2011,False,False,,2467,10,18,False,241166985,en,,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/612631028423757824/0kpUMX5Y_normal.jpg,MylesBrandon,3433,False,241166985,bot
Sat Jan 21 22:28:14 +0000 2017,True,False,"Husband, Dad, Grandpa, Friend, Connoisseur of quality political discourse, general PITA.",1089,13,68,False,822933852343529472,en,"New Mexico, USA",,http://pbs.twimg.com/profile_images/826289114492252160/JY0L8ue9_normal.jpg,RealGunrnr,1633,False,822933852343529472,bot
Tue Jun 20 22:04:00 +0000 2017,True,False,أستغرالله أوب إليه,28,0,0,False,877285935108333568,en,,,http://pbs.twimg.com/profile_images/879585249231081472/lpWuu7fo_normal.jpg,yjiiasoududrq11,243,False,877285935108333568,bot
Thu Oct 31 01:02:20 +0000 2013,False,False,godlovesugly // blonde // endless // thisolddog // ye // kidsseeghosts,7331,338,595,True,2165751662,en,"Santa Monica, CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1078853355085037569/wOiJmgEw_normal.jpg,gavindoodoo,7111,False,2165751662,human
Tue Feb 14 01:19:12 +0000 2017,False,False,@PhenomRadio Street Team | IG:Dubstepgerk |Artist|#1000Network #LongLiveAsapYams #LongLiveSteelo #BeastCoast #Vlone,41088,1277,4203,False,831311796598366212,en,United States,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1073793892422692865/Ogc6Cuf6_normal.jpg,TheDubstepgerk,54508,False,831311796598366212,human
Mon Oct 07 13:30:41 +0000 2013,False,False,Edición limitada del 93. Amante de la fotografía ¿Surf? Mi sueño. Consiguiendo muchas metas. Viviendo el presente.,3555,227,188,False,1944089130,es,Sevilla / NY.,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/617836642737500160/TccoEZYW_normal.jpg,fdez4_,6061,False,1944089130,bot
Sun May 01 02:19:17 +0000 2011,True,False,Médico - com interesse em políticas públicas de saúde e sociais,2442,476,0,True,290860600,pt,"Brazil, Maranhão",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1340261471/29022008120_normal.jpg,Paraiso54,4425,False,290860600,bot
Fri Jul 28 09:22:21 +0000 2017,True,False,,167,1,0,False,890864996376293376,en,,,http://pbs.twimg.com/profile_images/890870984374353921/9p4dhZe8_normal.jpg,xrpkwgucquue241,224,False,890864996376293376,human
